,NDVI
1093,0.3254106938838959
1094,0.32278046011924744
1095,0.29397517442703247
1096,0.30544689297676086
1097,0.4537682831287384
1098,0.23596574366092682
1099,0.22479687631130219
1100,0.25766870379447937
1101,0.2830188572406769
1102,0.35003721714019775
1103,0.23598748445510864
1104,0.23849567770957947
1105,0.40437009930610657
1106,0.29352983832359314
1107,0.3167545795440674
1108,0.20000000298023224
1109,0.3812097907066345
1110,0.2679288685321808
1111,0.36392742395401
1112,0.4904542565345764
1113,0.20232896506786346
1114,0.21058964729309082
1115,
1116,
1117,0.365774005651474
1118,0.2593059837818146
1119,0.2844827473163605
1120,0.20738542079925537
1121,0.11155577749013901
1122,0.20569394528865814
1123,0.21875
1124,0.21259842813014984
1125,0.2786293923854828
1126,0.2888040840625763
1127,0.25925925374031067
1128,0.43242353200912476
1129,0.26403823494911194
1130,0.22489960491657257
1131,0.26041314005851746
1132,0.255871444940567
1133,0.18928571045398712
1134,0.24606670439243317
1135,0.2298850566148758
1136,0.3073229193687439
1137,0.20405210554599762
1138,0.17603610455989838
1139,0.16874195635318756
1140,0.19320327043533325
1141,0.23608335852622986
1142,0.30459126830101013
1143,0.17423133552074432
1144,0.2957511842250824
1145,0.316636860370636
1146,0.24439986050128937
1147,0.30050933361053467
1148,0.18748082220554352
1149,0.17215661704540253
1150,0.22624742984771729
1151,0.24047522246837616
1152,0.309207022190094
1153,0.242620587348938
1154,0.313564658164978
1155,0.22689075767993927
1156,0.15181314945220947
1157,0.3331436812877655
1158,0.24172742664813995
1159,0.28124117851257324
1160,0.8109533190727234
1161,0.34447821974754333
1162,0.7220867872238159
1163,0.4555926024913788
1164,0.6851354837417603
1165,0.3475061357021332
1166,0.40377357602119446
1167,0.5401785969734192
1168,0.45876702666282654
1169,0.45644599199295044
1170,0.4682402014732361
1171,0.3554266691207886
1172,0.27345746755599976
1173,0.3583367168903351
1174,0.2529585659503937
1175,0.22899885475635529
1176,0.15478700399398804
1177,0.2862241268157959
1178,0.2877454161643982
1179,0.21130844950675964
1180,0.25754061341285706
