lr,n_estimators,tau_lo,tau_hi,min_samples_leaf,max_depth,subsample,q_hat,base_w_te,val_PICP,val_MPIW,test_PICP,test_MPIW
0.025,700,0.15,0.85,15,5,1.0,6.188825,14.2148,0.901316,27.664598,0.888889,26.592419
0.025,700,0.15,0.85,18,4,0.8,6.12033,14.6147,0.914474,27.853034,0.908497,26.855406
0.025,700,0.15,0.85,18,4,0.9,5.966585,14.935,0.914474,27.818896,0.921569,26.868204
0.025,700,0.15,0.85,18,4,1.0,5.809881,15.2224,0.921053,28.091276,0.908497,26.842139
0.025,700,0.15,0.85,18,5,0.8,6.520795,13.7638,0.914474,27.7989,0.908497,26.805351
0.025,700,0.15,0.85,18,5,0.9,6.778124,13.7143,0.914474,28.310212,0.915033,27.270592
0.025,700,0.15,0.85,18,5,1.0,6.095191,13.9865,0.907895,27.51741,0.875817,26.176883
0.025,700,0.15,0.85,20,4,0.8,6.262141,14.7774,0.907895,28.238259,0.915033,27.301682
0.025,700,0.15,0.85,20,4,0.9,6.151967,14.8303,0.914474,28.133327,0.921569,27.134189
0.025,700,0.15,0.85,20,4,1.0,5.957537,15.1109,0.901316,28.188744,0.928105,27.026017
0.025,700,0.15,0.85,20,5,0.8,6.949286,13.8342,0.914474,28.556491,0.921569,27.732784
0.025,700,0.15,0.85,20,5,0.9,6.288366,13.7831,0.907895,27.373925,0.908497,26.35985
0.025,700,0.15,0.85,20,5,1.0,6.267448,14.0942,0.914474,27.69111,0.908497,26.629064
0.025,700,0.15,0.85,22,4,0.8,6.206102,14.8428,0.921053,28.034103,0.921569,27.254992
0.025,700,0.15,0.85,22,4,0.9,5.831398,14.8425,0.901316,27.295833,0.908497,26.5053
0.025,700,0.15,0.85,22,4,1.0,5.574213,15.1756,0.901316,27.332894,0.915033,26.323979
0.025,700,0.15,0.85,22,5,0.8,6.908709,13.8489,0.921053,28.323424,0.934641,27.666278
0.025,700,0.15,0.85,22,5,0.9,6.762717,13.8908,0.921053,28.341881,0.921569,27.416199
0.025,700,0.15,0.85,22,5,1.0,5.848897,14.2308,0.921053,26.891824,0.882353,25.928552
0.025,700,0.15,0.85,25,4,0.8,6.887538,14.7841,0.921053,29.317791,0.954248,28.559184
0.025,700,0.15,0.85,25,4,0.9,5.585581,14.9714,0.914474,26.958679,0.915033,26.142572
0.025,700,0.15,0.85,25,4,1.0,4.785616,15.6402,0.888158,25.97186,0.895425,25.211479
0.025,700,0.15,0.85,25,5,0.8,6.605027,14.053,0.921053,28.117661,0.915033,27.263082
0.025,700,0.15,0.85,25,5,0.9,6.47117,14.1461,0.914474,27.932809,0.921569,27.088486
0.025,700,0.15,0.85,25,5,1.0,5.545429,14.6087,0.894737,26.409088,0.895425,25.699587
0.025,700,0.15,0.85,30,4,0.8,6.573738,14.8934,0.914474,28.756849,0.934641,28.040867
0.025,700,0.15,0.85,30,4,0.9,6.725986,15.0309,0.914474,29.228178,0.928105,28.482882
0.025,700,0.15,0.85,30,4,1.0,5.211733,15.3736,0.894737,26.549177,0.901961,25.797087
0.025,700,0.15,0.85,30,5,0.8,7.143975,14.1204,0.927632,29.191421,0.941176,28.40835
0.025,700,0.15,0.85,30,5,0.9,7.076729,14.2082,0.921053,28.901583,0.941176,28.361687
0.025,700,0.15,0.85,30,5,1.0,5.944532,14.6892,0.901316,27.373473,0.915033,26.578247
0.025,700,0.2,0.8,15,4,0.8,8.41893,11.8331,0.914474,29.547221,0.921569,28.671009
0.025,700,0.2,0.8,15,4,0.9,7.619853,11.8451,0.888158,27.794207,0.915033,27.084763
0.025,700,0.2,0.8,15,4,1.0,7.201292,12.5441,0.901316,27.640421,0.921569,26.946647
0.025,700,0.2,0.8,15,5,0.8,8.37095,10.9556,0.907895,28.699082,0.915033,27.697492
0.025,700,0.2,0.8,15,5,0.9,8.369861,11.2788,0.907895,28.816141,0.921569,28.018489
0.025,700,0.2,0.8,15,5,1.0,7.687083,11.9,0.921053,28.095661,0.928105,27.274171
0.025,700,0.2,0.8,18,4,0.8,8.162228,11.783,0.921053,28.958662,0.934641,28.107443
0.025,700,0.2,0.8,18,4,0.9,7.917673,11.9701,0.914474,28.690809,0.901961,27.805473
0.025,700,0.2,0.8,18,4,1.0,6.360524,12.4784,0.881579,26.047038,0.882353,25.199422
0.025,700,0.2,0.8,18,5,0.8,8.415859,11.0583,0.921053,28.578089,0.915033,27.890001
0.025,700,0.2,0.8,18,5,0.9,8.050938,11.4488,0.901316,28.463527,0.921569,27.550662
0.025,700,0.2,0.8,18,5,1.0,8.207675,11.8043,0.927632,29.448262,0.928105,28.219653
0.025,700,0.2,0.8,20,4,0.8,8.308073,11.8823,0.914474,29.356244,0.941176,28.498452
0.025,700,0.2,0.8,20,4,0.9,8.297689,12.0805,0.907895,29.473954,0.934641,28.675877
0.025,700,0.2,0.8,20,4,1.0,7.487337,12.4904,0.907895,28.168449,0.921569,27.465037
0.025,700,0.2,0.8,20,5,0.8,8.528867,11.0362,0.901316,28.773112,0.915033,28.093962
0.025,700,0.2,0.8,20,5,0.9,8.521049,11.4296,0.921053,29.246834,0.928105,28.471656
0.025,700,0.2,0.8,20,5,1.0,8.388094,11.6955,0.914474,29.485817,0.934641,28.471691
0.025,700,0.2,0.8,22,4,0.8,8.442288,12.129,0.921053,29.660611,0.947712,29.013557
0.025,700,0.2,0.8,22,4,0.9,8.419097,12.2019,0.914474,29.779126,0.921569,29.040087
0.025,700,0.2,0.8,22,4,1.0,7.183746,12.4677,0.894737,27.806039,0.908497,26.835229
0.025,700,0.2,0.8,22,5,0.8,8.042225,11.4483,0.907895,28.304655,0.908497,27.532746
0.025,700,0.2,0.8,22,5,0.9,8.341995,11.5523,0.907895,28.976043,0.921569,28.236302
0.025,700,0.2,0.8,22,5,1.0,7.843061,11.8308,0.921053,28.748852,0.928105,27.516936
0.025,700,0.2,0.8,25,4,0.8,8.321969,12.1477,0.921053,29.58453,0.928105,28.791646
0.025,700,0.2,0.8,25,4,0.9,7.676455,12.3164,0.888158,28.381501,0.908497,27.669321
0.025,700,0.2,0.8,25,4,1.0,7.586657,12.36,0.907895,28.375287,0.921569,27.533349
0.025,700,0.2,0.8,25,5,0.8,8.835179,11.4281,0.914474,29.80065,0.941176,29.098434
0.025,700,0.2,0.8,25,5,0.9,8.908559,11.4387,0.921053,30.012936,0.934641,29.255861
0.025,700,0.2,0.8,25,5,1.0,8.439601,11.8723,0.921053,29.577432,0.908497,28.751521
0.025,700,0.2,0.8,30,4,0.8,8.818446,12.1953,0.921053,30.44863,0.954248,29.832199
0.025,700,0.2,0.8,30,4,0.9,8.137801,12.3151,0.894737,29.20329,0.921569,28.590678
0.025,700,0.2,0.8,30,4,1.0,7.817415,12.7989,0.888158,28.944566,0.901961,28.433703
0.025,700,0.2,0.8,30,5,0.8,8.515167,11.6009,0.914474,29.229402,0.934641,28.631277
0.025,700,0.2,0.8,30,5,0.9,8.537184,11.7663,0.914474,29.417218,0.934641,28.840698
0.025,700,0.2,0.8,30,5,1.0,8.355899,12.1076,0.914474,29.70309,0.934641,28.819372
0.025,800,0.15,0.85,15,4,0.8,6.134965,14.2962,0.907895,27.493754,0.908497,26.566177
0.025,800,0.15,0.85,15,4,0.9,5.818554,14.4827,0.914474,27.235505,0.901961,26.119852
0.025,800,0.15,0.85,15,4,1.0,5.57128,14.947,0.907895,27.30885,0.875817,26.089605
0.025,800,0.15,0.85,15,5,0.8,6.784055,13.2967,0.921053,27.809093,0.915033,26.864823
0.025,800,0.15,0.85,15,5,0.9,6.58968,13.382,0.907895,27.681545,0.888889,26.56135
0.025,800,0.15,0.85,15,5,1.0,6.295201,14.0067,0.907895,27.63299,0.895425,26.59707
0.025,800,0.15,0.85,18,4,0.8,6.294569,14.3921,0.914474,27.965046,0.915033,26.98124
0.025,800,0.15,0.85,18,4,0.9,6.041006,14.6194,0.907895,27.627365,0.901961,26.701403
0.025,800,0.15,0.85,18,4,1.0,5.923056,15.0538,0.921053,28.122797,0.915033,26.899936
0.025,800,0.15,0.85,18,5,0.8,6.827536,13.4905,0.914474,28.101362,0.908497,27.145589
0.025,800,0.15,0.85,18,5,0.9,6.963954,13.4889,0.921053,28.428747,0.915033,27.416779
0.025,800,0.15,0.85,18,5,1.0,6.426792,13.7962,0.907895,27.99324,0.888889,26.649752
0.025,800,0.15,0.85,20,4,0.8,6.433754,14.5749,0.907895,28.363123,0.915033,27.44238
0.025,800,0.15,0.85,20,4,0.9,6.342706,14.676,0.914474,28.351975,0.921569,27.361436
0.025,800,0.15,0.85,20,4,1.0,6.309697,14.9352,0.901316,28.742242,0.947712,27.554607
0.025,800,0.15,0.85,20,5,0.8,7.246101,13.5262,0.914474,28.862472,0.934641,28.018414
0.025,800,0.15,0.85,20,5,0.9,6.545381,13.4901,0.907895,27.563144,0.908497,26.580845
0.025,800,0.15,0.85,20,5,1.0,6.310154,13.8651,0.907895,27.530911,0.908497,26.485403
0.025,800,0.15,0.85,22,4,0.8,6.474238,14.63,0.921053,28.36052,0.934641,27.578489
0.025,800,0.15,0.85,22,4,0.9,6.201927,14.5881,0.907895,27.767969,0.915033,26.99194
0.025,800,0.15,0.85,22,4,1.0,5.676609,15.0404,0.901316,27.393623,0.915033,26.393603
0.025,800,0.15,0.85,22,5,0.8,6.95965,13.6591,0.921053,28.201227,0.947712,27.578397
0.025,800,0.15,0.85,22,5,0.9,6.866322,13.6826,0.921053,28.304867,0.921569,27.415226
0.025,800,0.15,0.85,22,5,1.0,6.207393,13.9939,0.927632,27.365001,0.901961,26.40867
0.025,800,0.15,0.85,25,4,0.8,6.976037,14.5576,0.921053,29.257662,0.954248,28.509667
0.025,800,0.15,0.85,25,4,0.9,5.992387,14.7132,0.914474,27.531434,0.921569,26.69799
0.025,800,0.15,0.85,25,4,1.0,4.90384,15.4673,0.888158,26.064598,0.901961,25.274944
0.025,800,0.15,0.85,25,5,0.8,7.002594,13.8004,0.921053,28.651423,0.915033,27.805605
0.025,800,0.15,0.85,25,5,0.9,6.631485,13.9141,0.921053,27.992094,0.921569,27.177055
0.025,800,0.15,0.85,25,5,1.0,5.680037,14.4008,0.901316,26.430879,0.895425,25.760875
0.025,800,0.15,0.85,30,4,0.8,6.602932,14.6901,0.914474,28.617743,0.934641,27.895983
0.025,800,0.15,0.85,30,4,0.9,7.02184,14.7872,0.914474,29.579372,0.941176,28.830874
0.025,800,0.15,0.85,30,4,1.0,5.329375,15.2697,0.894737,26.675747,0.908497,25.928463
0.025,800,0.15,0.85,30,5,0.8,7.456446,13.8697,0.927632,29.52299,0.954248,28.782626
0.025,800,0.15,0.85,30,5,0.9,7.528708,13.9963,0.921053,29.571759,0.954248,29.053694
0.025,800,0.15,0.85,30,5,1.0,6.268934,14.5875,0.901316,27.884115,0.915033,27.125366
0.025,800,0.2,0.8,15,4,0.8,8.389642,11.6339,0.914474,29.27978,0.921569,28.413151
0.025,800,0.2,0.8,15,4,0.9,7.746312,11.6868,0.888158,27.906152,0.915033,27.179424
0.025,800,0.2,0.8,15,4,1.0,7.243663,12.4279,0.901316,27.572106,0.915033,26.915201
0.025,800,0.2,0.8,15,5,0.8,8.535574,10.7265,0.914474,28.804825,0.915033,27.797692
0.025,800,0.2,0.8,15,5,0.9,8.426986,11.0556,0.907895,28.675802,0.928105,27.909529
0.025,800,0.2,0.8,15,5,1.0,7.738385,11.7131,0.921053,28.000536,0.921569,27.189866
0.025,800,0.2,0.8,18,4,0.8,8.112939,11.6251,0.914474,28.681088,0.921569,27.850981
0.025,800,0.2,0.8,18,4,0.9,8.101528,11.8267,0.914474,28.920533,0.908497,28.029713
0.025,800,0.2,0.8,18,4,1.0,6.647455,12.3092,0.881579,26.45568,0.882353,25.60411
0.025,800,0.2,0.8,18,5,0.8,8.366113,10.8544,0.907895,28.246169,0.915033,27.586633
0.025,800,0.2,0.8,18,5,0.9,8.161048,11.2953,0.901316,28.512893,0.928105,27.617364
0.025,800,0.2,0.8,18,5,1.0,8.554738,11.6725,0.927632,29.963873,0.941176,28.781995
0.025,800,0.2,0.8,20,4,0.8,8.260431,11.7051,0.907895,29.054075,0.934641,28.225988
0.025,800,0.2,0.8,20,4,0.9,8.254218,11.8808,0.901316,29.209108,0.908497,28.389266
0.025,800,0.2,0.8,20,4,1.0,7.610911,12.3402,0.907895,28.251064,0.928105,27.562037
0.025,800,0.2,0.8,20,5,0.8,8.674929,10.8591,0.907895,28.887285,0.915033,28.209
0.025,800,0.2,0.8,20,5,0.9,8.610199,11.2509,0.921053,29.242146,0.921569,28.471294
0.025,800,0.2,0.8,20,5,1.0,8.416622,11.5659,0.914474,29.384965,0.928105,28.399172
0.025,800,0.2,0.8,22,4,0.8,8.565714,11.9114,0.921053,29.68945,0.941176,29.042848
0.025,800,0.2,0.8,22,4,0.9,8.585007,12.0106,0.914474,29.886965,0.921569,29.180613
0.025,800,0.2,0.8,22,4,1.0,7.177069,12.3514,0.894737,27.689223,0.908497,26.705547
0.025,800,0.2,0.8,22,5,0.8,8.25405,11.2317,0.907895,28.504528,0.921569,27.739831
0.025,800,0.2,0.8,22,5,0.9,8.393445,11.3706,0.907895,28.895043,0.901961,28.157463
0.025,800,0.2,0.8,22,5,1.0,7.88749,11.6656,0.914474,28.645304,0.921569,27.440618
0.025,800,0.2,0.8,25,4,0.8,8.587253,11.9614,0.921053,29.907575,0.941176,29.135874
0.025,800,0.2,0.8,25,4,0.9,7.933431,12.1603,0.888158,28.710093,0.915033,28.027135
0.025,800,0.2,0.8,25,4,1.0,7.588958,12.3121,0.907895,28.321056,0.921569,27.48999
0.025,800,0.2,0.8,25,5,0.8,8.887518,11.2421,0.914474,29.721278,0.928105,29.017096
0.025,800,0.2,0.8,25,5,0.9,9.007975,11.2434,0.914474,29.98107,0.934641,29.259339
0.025,800,0.2,0.8,25,5,1.0,8.568567,11.6894,0.927632,29.669608,0.908497,28.826559
0.025,800,0.2,0.8,30,4,0.8,8.890256,12.0381,0.921053,30.436885,0.954248,29.818597
0.025,800,0.2,0.8,30,4,0.9,8.318932,12.1302,0.894737,29.361325,0.921569,28.768065
0.025,800,0.2,0.8,30,4,1.0,7.88168,12.6775,0.888158,28.936753,0.921569,28.44088
0.025,800,0.2,0.8,30,5,0.8,8.558364,11.4012,0.914474,29.120584,0.934641,28.517913
0.025,800,0.2,0.8,30,5,0.9,8.61966,11.6333,0.914474,29.430974,0.934641,28.872607
0.025,800,0.2,0.8,30,5,1.0,8.488464,11.8941,0.914474,29.780215,0.934641,28.871079
0.028,400,0.15,0.85,15,4,0.8,5.557413,15.3036,0.907895,27.330816,0.895425,26.418453
0.028,400,0.15,0.85,15,4,0.9,5.450187,15.4082,0.914474,27.480171,0.908497,26.308579
0.028,400,0.15,0.85,15,4,1.0,5.398315,15.5668,0.921053,27.394079,0.908497,26.363433
0.028,400,0.15,0.85,15,5,0.8,6.793165,14.2702,0.921053,28.820878,0.928105,27.856486
0.028,400,0.15,0.85,15,5,0.9,5.84129,14.3832,0.901316,27.101718,0.888889,26.065786
0.028,400,0.15,0.85,15,5,1.0,5.623321,14.5888,0.901316,26.877626,0.888889,25.835473
0.028,400,0.15,0.85,18,4,0.8,5.794265,15.4316,0.927632,28.006269,0.921569,27.020083
0.028,400,0.15,0.85,18,4,0.9,5.857963,15.539,0.921053,28.319534,0.915033,27.254972
0.028,400,0.15,0.85,18,4,1.0,5.207917,15.8182,0.894737,27.380457,0.901961,26.23404
0.028,400,0.15,0.85,18,5,0.8,6.184605,14.4447,0.914474,27.843712,0.921569,26.813934
0.028,400,0.15,0.85,18,5,0.9,6.025923,14.5634,0.907895,27.883825,0.915033,26.615272
0.028,400,0.15,0.85,18,5,1.0,5.747177,14.6558,0.907895,27.415147,0.882353,26.15015
0.028,400,0.15,0.85,20,4,0.8,5.771891,15.4255,0.921053,27.908761,0.908497,26.969267
0.028,400,0.15,0.85,20,4,0.9,5.650719,15.6558,0.914474,27.809931,0.908497,26.957278
0.028,400,0.15,0.85,20,4,1.0,5.43024,16.0322,0.914474,27.977044,0.921569,26.892708
0.028,400,0.15,0.85,20,5,0.8,6.190366,14.6611,0.914474,27.956142,0.908497,27.041848
0.028,400,0.15,0.85,20,5,0.9,6.173335,14.5912,0.914474,28.065129,0.908497,26.937869
0.028,400,0.15,0.85,20,5,1.0,5.601654,14.8034,0.894737,27.09528,0.895425,26.006741
0.028,400,0.15,0.85,22,4,0.8,5.353342,15.5685,0.894737,27.086666,0.908497,26.275227
0.028,400,0.15,0.85,22,4,0.9,5.775156,15.566,0.914474,28.060959,0.928105,27.116361
0.028,400,0.15,0.85,22,4,1.0,5.190564,16.105,0.921053,27.460425,0.915033,26.486091
0.028,400,0.15,0.85,22,5,0.8,6.437981,14.7014,0.927632,28.388541,0.921569,27.577333
0.028,400,0.15,0.85,22,5,0.9,6.410867,14.6094,0.921053,28.37827,0.921569,27.431166
0.028,400,0.15,0.85,22,5,1.0,5.072622,15.0817,0.888158,26.258485,0.888889,25.226978
0.028,400,0.15,0.85,25,4,0.8,5.653381,15.6423,0.921053,27.780786,0.908497,26.949097
0.028,400,0.15,0.85,25,4,0.9,5.373627,15.7279,0.914474,27.418709,0.921569,26.475175
0.028,400,0.15,0.85,25,4,1.0,5.262609,16.4369,0.907895,27.690369,0.908497,26.962161
0.028,400,0.15,0.85,25,5,0.8,6.550111,14.8971,0.914474,28.62956,0.928105,27.997331
0.028,400,0.15,0.85,25,5,0.9,5.617506,14.9278,0.901316,26.997499,0.908497,26.162763
0.028,400,0.15,0.85,25,5,1.0,5.526151,15.3305,0.894737,27.144438,0.901961,26.382833
0.028,400,0.15,0.85,30,4,0.8,5.594784,15.6378,0.907895,27.661619,0.921569,26.827369
0.028,400,0.15,0.85,30,4,0.9,5.614025,15.6322,0.914474,27.683032,0.921569,26.860256
0.028,400,0.15,0.85,30,4,1.0,5.33462,15.9395,0.907895,27.387618,0.895425,26.608788
0.028,400,0.15,0.85,30,5,0.8,7.111409,14.9666,0.934211,29.905339,0.947712,29.189423
0.028,400,0.15,0.85,30,5,0.9,5.509545,15.0944,0.894737,26.910471,0.908497,26.113475
0.028,400,0.15,0.85,30,5,1.0,5.58613,15.4779,0.901316,27.474301,0.901961,26.650177
0.028,400,0.2,0.8,15,4,0.8,7.06096,12.4519,0.894737,27.448643,0.908497,26.573827
0.028,400,0.2,0.8,15,4,0.9,7.473674,12.294,0.907895,28.133214,0.908497,27.241345
0.028,400,0.2,0.8,15,4,1.0,7.451685,13.1592,0.907895,28.84217,0.928105,28.062564
0.028,400,0.2,0.8,15,5,0.8,7.967265,11.8078,0.907895,28.547533,0.921569,27.742297
0.028,400,0.2,0.8,15,5,0.9,7.893782,11.9057,0.888158,28.436184,0.928105,27.693277
0.028,400,0.2,0.8,15,5,1.0,7.402036,12.0675,0.894737,27.62974,0.901961,26.871554
0.028,400,0.2,0.8,18,4,0.8,7.433588,12.6029,0.901316,28.476721,0.928105,27.47012
0.028,400,0.2,0.8,18,4,0.9,7.709982,12.5963,0.907895,28.88935,0.921569,28.016313
0.028,400,0.2,0.8,18,4,1.0,7.545708,12.7074,0.907895,28.689041,0.915033,27.798854
0.028,400,0.2,0.8,18,5,0.8,7.703688,11.9872,0.901316,28.267791,0.915033,27.394535
0.028,400,0.2,0.8,18,5,0.9,7.644391,11.9839,0.907895,28.160502,0.908497,27.2727
0.028,400,0.2,0.8,18,5,1.0,7.148977,12.0251,0.888158,27.536285,0.888889,26.323093
0.028,400,0.2,0.8,20,4,0.8,7.654839,12.654,0.914474,28.779248,0.928105,27.963724
0.028,400,0.2,0.8,20,4,0.9,7.477942,12.5412,0.894737,28.464737,0.921569,27.497102
0.028,400,0.2,0.8,20,4,1.0,6.533564,12.716,0.881579,26.633218,0.882353,25.783167
0.028,400,0.2,0.8,20,5,0.8,8.25989,12.0064,0.927632,29.360089,0.934641,28.526166
0.028,400,0.2,0.8,20,5,0.9,7.762236,11.9736,0.907895,28.419326,0.928105,27.498113
0.028,400,0.2,0.8,20,5,1.0,7.542231,12.088,0.901316,28.254891,0.915033,27.172462
0.028,400,0.2,0.8,22,4,0.8,7.682839,12.68,0.907895,28.681704,0.928105,28.045642
0.028,400,0.2,0.8,22,4,0.9,7.821058,12.7446,0.914474,29.261737,0.934641,28.386747
0.028,400,0.2,0.8,22,4,1.0,7.443375,12.8121,0.901316,28.549893,0.921569,27.698862
0.028,400,0.2,0.8,22,5,0.8,8.610223,12.0205,0.927632,30.266985,0.947712,29.240983
0.028,400,0.2,0.8,22,5,0.9,8.151434,12.2014,0.914474,29.22143,0.921569,28.504225
0.028,400,0.2,0.8,22,5,1.0,7.583097,12.3283,0.914474,28.613649,0.888889,27.49445
0.028,400,0.2,0.8,25,4,0.8,7.916298,12.7068,0.914474,29.324808,0.947712,28.539427
0.028,400,0.2,0.8,25,4,0.9,8.243405,12.7262,0.914474,29.940914,0.934641,29.213018
0.028,400,0.2,0.8,25,4,1.0,7.201931,13.144,0.914474,28.416704,0.934641,27.547831
0.028,400,0.2,0.8,25,5,0.8,8.175529,12.0066,0.921053,29.12433,0.921569,28.357643
0.028,400,0.2,0.8,25,5,0.9,8.292453,12.131,0.907895,29.493289,0.915033,28.715942
0.028,400,0.2,0.8,25,5,1.0,8.075613,12.3212,0.921053,29.25618,0.934641,28.472406
0.028,400,0.2,0.8,30,4,0.8,7.389286,12.9141,0.901316,28.503264,0.921569,27.69272
0.028,400,0.2,0.8,30,4,0.9,8.115532,12.9035,0.901316,29.774587,0.941176,29.134604
0.028,400,0.2,0.8,30,4,1.0,7.540461,13.2574,0.901316,29.009434,0.934641,28.338338
0.028,400,0.2,0.8,30,5,0.8,8.159979,12.2166,0.914474,29.289167,0.941176,28.536539
0.028,400,0.2,0.8,30,5,0.9,7.996544,12.4148,0.914474,28.974573,0.934641,28.407928
0.028,400,0.2,0.8,30,5,1.0,8.192424,12.5974,0.927632,29.820417,0.947712,28.982248
0.028,450,0.15,0.85,15,4,0.8,5.298273,15.1244,0.901316,26.641503,0.875817,25.720908
0.028,450,0.15,0.85,15,4,0.9,5.468727,15.1536,0.914474,27.322525,0.895425,26.091096
0.028,450,0.15,0.85,15,4,1.0,5.397789,15.3943,0.914474,27.27782,0.908497,26.189908
0.028,450,0.15,0.85,15,5,0.8,6.680127,13.9354,0.914474,28.271127,0.921569,27.295691
0.028,450,0.15,0.85,15,5,0.9,5.915001,14.1636,0.894737,27.018904,0.888889,25.993646
0.028,450,0.15,0.85,15,5,1.0,5.564184,14.4715,0.901316,26.640166,0.888889,25.599904
0.028,450,0.15,0.85,18,4,0.8,5.891724,15.26,0.921053,28.019895,0.915033,27.043434
0.028,450,0.15,0.85,18,4,0.9,6.009565,15.3153,0.921053,28.384522,0.915033,27.33448
0.028,450,0.15,0.85,18,4,1.0,5.48354,15.6699,0.894737,27.769443,0.908497,26.63697
0.028,450,0.15,0.85,18,5,0.8,6.451129,14.2434,0.914474,28.149118,0.921569,27.145655
0.028,450,0.15,0.85,18,5,0.9,6.11731,14.3925,0.907895,27.865752,0.915033,26.627071
0.028,450,0.15,0.85,18,5,1.0,6.131482,14.4906,0.907895,28.007168,0.895425,26.753531
0.028,450,0.15,0.85,20,4,0.8,5.699865,15.2766,0.921053,27.610088,0.908497,26.676372
0.028,450,0.15,0.85,20,4,0.9,5.897449,15.4845,0.914474,28.105853,0.921569,27.279403
0.028,450,0.15,0.85,20,4,1.0,5.758442,15.9228,0.921053,28.513106,0.921569,27.439635
0.028,450,0.15,0.85,20,5,0.8,6.339976,14.4363,0.914474,27.988878,0.908497,27.11625
0.028,450,0.15,0.85,20,5,0.9,6.282418,14.3357,0.901316,28.015158,0.908497,26.900582
0.028,450,0.15,0.85,20,5,1.0,5.831213,14.6347,0.914474,27.385205,0.901961,26.297173
0.028,450,0.15,0.85,22,4,0.8,5.370156,15.3966,0.901316,26.932937,0.915033,26.136958
0.028,450,0.15,0.85,22,4,0.9,5.826749,15.4065,0.914474,28.000904,0.921569,27.059968
0.028,450,0.15,0.85,22,4,1.0,5.18034,15.9143,0.914474,27.263424,0.915033,26.274931
0.028,450,0.15,0.85,22,5,0.8,6.557349,14.4936,0.927632,28.437573,0.915033,27.608292
0.028,450,0.15,0.85,22,5,0.9,6.397051,14.3604,0.914474,28.103543,0.921569,27.154477
0.028,450,0.15,0.85,22,5,1.0,4.987812,14.9317,0.888158,25.913225,0.888889,24.907291
0.028,450,0.15,0.85,25,4,0.8,5.671765,15.5027,0.921053,27.669324,0.901961,26.846207
0.028,450,0.15,0.85,25,4,0.9,5.424396,15.6032,0.914474,27.361949,0.921569,26.452023
0.028,450,0.15,0.85,25,4,1.0,5.221847,16.2871,0.901316,27.45194,0.901961,26.730819
0.028,450,0.15,0.85,25,5,0.8,6.957419,14.7324,0.921053,29.247199,0.947712,28.647267
0.028,450,0.15,0.85,25,5,0.9,5.654808,14.7684,0.901316,26.880779,0.901961,26.078004
0.028,450,0.15,0.85,25,5,1.0,5.671249,15.1496,0.907895,27.243185,0.908497,26.492132
0.028,450,0.15,0.85,30,4,0.8,5.661105,15.456,0.907895,27.594621,0.915033,26.778242
0.028,450,0.15,0.85,30,4,0.9,5.424445,15.5014,0.914474,27.11969,0.908497,26.350288
0.028,450,0.15,0.85,30,4,1.0,5.335164,15.9284,0.907895,27.35915,0.901961,26.598694
0.028,450,0.15,0.85,30,5,0.8,7.344095,14.7064,0.934211,30.132858,0.947712,29.394568
0.028,450,0.15,0.85,30,5,0.9,5.713304,14.8815,0.901316,27.053714,0.908497,26.308157
0.028,450,0.15,0.85,30,5,1.0,5.633351,15.2368,0.894737,27.347564,0.895425,26.503533
0.028,450,0.2,0.8,15,4,0.8,7.307623,12.2484,0.894737,27.694328,0.908497,26.863631
0.028,450,0.2,0.8,15,4,0.9,7.527762,12.1475,0.907895,28.106149,0.908497,27.202981
0.028,450,0.2,0.8,15,4,1.0,7.363318,13.0962,0.894737,28.581466,0.921569,27.822886
0.028,450,0.2,0.8,15,5,0.8,8.123508,11.6648,0.914474,28.665778,0.915033,27.911813
0.028,450,0.2,0.8,15,5,0.9,8.404666,11.7387,0.901316,29.282317,0.941176,28.547988
0.028,450,0.2,0.8,15,5,1.0,7.465395,11.9852,0.894737,27.673147,0.908497,26.915971
0.028,450,0.2,0.8,18,4,0.8,7.40727,12.4425,0.894737,28.244854,0.915033,27.257034
0.028,450,0.2,0.8,18,4,0.9,7.652111,12.4261,0.901316,28.637801,0.915033,27.730289
0.028,450,0.2,0.8,18,4,1.0,7.543216,12.6125,0.907895,28.583233,0.915033,27.698885
0.028,450,0.2,0.8,18,5,0.8,7.96981,11.7294,0.907895,28.502166,0.915033,27.669064
0.028,450,0.2,0.8,18,5,0.9,7.655361,11.8031,0.907895,27.96811,0.908497,27.113798
0.028,450,0.2,0.8,18,5,1.0,7.134056,11.9273,0.888158,27.382445,0.875817,26.195371
0.028,450,0.2,0.8,20,4,0.8,7.500192,12.4736,0.901316,28.30506,0.928105,27.473945
0.028,450,0.2,0.8,20,4,0.9,7.690009,12.348,0.901316,28.702991,0.921569,27.728033
0.028,450,0.2,0.8,20,4,1.0,6.802865,12.5635,0.894737,27.077212,0.895425,26.169238
0.028,450,0.2,0.8,20,5,0.8,8.272563,11.7728,0.921053,29.14527,0.928105,28.317948
0.028,450,0.2,0.8,20,5,0.9,7.827364,11.8419,0.907895,28.394256,0.921569,27.496666
0.028,450,0.2,0.8,20,5,1.0,7.558202,11.9751,0.901316,28.144413,0.908497,27.091524
0.028,450,0.2,0.8,22,4,0.8,8.000917,12.49,0.914474,29.108037,0.947712,28.491803
0.028,450,0.2,0.8,22,4,0.9,7.908631,12.5751,0.914474,29.260218,0.934641,28.39238
0.028,450,0.2,0.8,22,4,1.0,7.629507,12.672,0.907895,28.794211,0.921569,27.930986
